,target,text
1315,4,"['iyaa', 'mel', 'rabu', 'yaaa', 'hihihi', 'me', 'too', 'cant', 'wait']"
604,0,"['my', 'ipod', 'broke', 'no', 'more', 'music']"
960,4,"['you', 'ask', 'about', 'my', 'sf', 'schedul', 'dahl', 'mayb', 'next', 'time']"
37,0,"['3', 'cheer', 'for', 'lose', 'the', 'cell', 'phone', 'charger', 'cabl']"
855,4,"['bum', 'note', 'guess', 'what', 'i', 'm', 'now', 'watch', 'mmk', 'those', 'tv', 'show', 'in', 'the', 'buse', 'must', 'have', 'some', 'effect', 'on', 'my', 'toler', 'for', 'local', 'tv', 'channel']"
1108,4,"['your', 'target', 'speed', 'for', 'our', 'quot', 'race', 'quot', 'will', 'be', 'revis', 'accord']"
928,4,"['i', 'kno', 'so', 'i', 'chang', 'that', '100', 'to', '200', 'ughh']"
791,0,"['boredddddddddddd', 'i', 'need', 'money', 'for', 'beer']"
339,0,"['not', 'feel', 'so', 'good', 'so', 'a', 'realli', 'lazi', 'sunday', 'today']"
436,0,"['at', 'the', 'gym', 'pup', 'is', 'okay', 'but', 'need', 'eye', 'drop', 'and', 'week', 'off', 'daycar', 'for', 'leg']"
577,0,"['where', 'is', 'there', 'a', 'meet', 'i', 'didn', 't', 'have', 'to', 'plan', 'and', 'whi', 'am', 'i', 'not', 'invit', 'sadfas']"
1433,4,"['lord', 'pleas', 'gave', 'jordin', 'the', 'power', 'to', 'sing', 'pleas', 'give', 'her', 'voic', 'back', 'much', 'love', 'just', 'believ', 'in', 'yourself']"
1530,4,"['again', 'again', 'www', 'lisbal', 'blogg', 'no']"
976,4,"['cousin', 'graduat']"
284,0,"['redo', 'work', 'is', 'the', 'most', 'depress', 'thing', 'iv', 'done', 'all', 'year', 'swainnyyi', 'need', 'a', 'hug']"
409,0,"['o', 'o', 'how', 'could', 'you', 'do', 'that', 'i', 'feel', 'sick', 'too', 'some', 'undiserv', 'person', 'got', 'an', 'appl', 'product']"
287,0,"['i', 'miss', 'my', 'babi', 'in', 'japan']"
367,0,"['is', 'so', 'close', 'but', 'soooo', 'fat', 'away']"
1434,4,"['a', 'good', 'seri', 'and', 'also', 'a', 'good', 'tune', 'phil', 'oakley', 'great', 'stuff']"
